Transaction ID,Date,Customer ID,Customer Age,Customer Gender,Membership Status,Product Name,Category,Quantity Sold,Unit Price,Discount Applied (%),Total Sales,Payment Method,Store Location
a1e265e1-22f4-48a7-8349-8c3214e6a267,2024-12-29,8774,43,Non-Binary,Platinum,Coffee Maker,Home & Kitchen,5,866.92,0,4334.6,Credit Card,Chicago
a2cba4d0-b3ec-4d3f-bc19-9e725ec34ecb,2024-07-17,8388,60,Female,Regular,Laptop,Electronics,1,21.79,5,20.7,PayPal,Los Angeles
ba19d7a5-1abf-4d5b-8c43-f741045dee6c,2023-06-27,2917,37,Non-Binary,Platinum,Vacuum Cleaner,Home & Kitchen,1,650.42,5,617.9,PayPal,Miami
15bc56f0-114b-42c2-8c39-c55f7c7e6308,2022-08-25,6998,27,Non-Binary,Silver,Sneakers,Clothing,7,882.36,20,4941.22,Debit Card,New York
808e1419-fc96-4921-9608-46ab21e5bf9e,2023-12-19,1139,55,Male,Gold,Dumbbells,Sports,3,747.13,10,2017.25,Cash,Miami
c573b45e-aa80-4c06-8954-2497bfa51d9c,2023-02-12,7501,59,Non-Binary,Regular,T-shirt,Clothing,9,258.3,15,1976.0,PayPal,Houston
d92aa1ea-df4d-419e-a329-71beeb8e4221,2024-06-10,7241,34,Female,Regular,Fiction,Books,10,62.67,15,532.7,Debit Card,Miami
6c62ce9c-f12a-4228-b660-f4a62bd85fda,2022-11-28,4489,32,Non-Binary,Silver,Self-Help,Books,5,476.31,10,2143.4,PayPal,New York
cebeb2e8-6439-4f04-ad2a-e4cce1eb3d2d,2022-08-12,5305,20,Female,Regular,Non-Fiction,Books,10,162.82,0,1628.2,Credit Card,Los Angeles
0503b83d-e7de-4bf4-9485-27c48cf887c3,2023-05-29,1805,43,Non-Binary,Gold,Science,Books,9,704.54,15,5389.73,Cash,New York
18d87d05-0609-46cd-9a1d-3cb751eee8af,2024-11-08,7043,28,Female,Platinum,Non-Fiction,Books,8,801.32,0,6410.56,PayPal,New York
db526dfd-8b73-4027-af4c-ca97106254a6,2022-05-12,1854,19,Male,Regular,Coffee Maker,Home & Kitchen,9,676.23,10,5477.46,Debit Card,New York
64eaae3d-8080-467c-b7e7-02b86d8b45f2,2023-12-17,5067,18,Male,Platinum,Sneakers,Clothing,7,329.38,5,2190.38,Cash,Chicago
11e8e2f1-dac0-403d-ae82-76592751ba72,2022-04-11,8805,21,Non-Binary,Platinum,Self-Help,Books,5,43.97,0,219.85,Debit Card,Miami
005aa32d-f1e4-4d29-85d1-e07af30ae160,2024-04-13,5421,71,Female,Gold,Sneakers,Clothing,7,143.99,5,957.53,Debit Card,Chicago
4e279e98-bdec-4e3f-83d2-8674ccdd5d26,2023-10-21,4103,24,Male,Platinum,Fiction,Books,4,47.21,20,151.07,PayPal,Chicago
9696cb70-ddd3-4c97-9819-0f7ced05175f,2023-05-17,4748,61,Male,Gold,Fiction,Books,6,279.06,10,1506.92,Debit Card,New York
609e88d2-a4c0-4f72-b69d-b6215de45964,2024-05-29,1310,37,Female,Regular,Yoga Mat,Sports,8,987.43,20,6319.55,Debit Card,New York
7f9227af-5a30-4d60-b590-a6c54f81b81b,2022-04-18,6438,51,Non-Binary,Regular,Tennis Racket,Sports,4,980.38,0,3921.52,Debit Card,Miami
06af0b45-1d75-47b5-a965-c0f3ccef6d3b,2024-08-12,5642,19,Male,Silver,Doll,Toys,1,45.18,5,42.92,Credit Card,Chicago
ca6e8eb5-1ee3-4e6c-8a40-c391a51a827f,2023-09-24,2289,31,Male,Silver,Jacket,Clothing,6,640.29,15,3265.48,Credit Card,Chicago
0a0e5ac4-5670-4c86-afb3-150c35592b10,2024-03-22,6679,41,Male,Regular,Blender,Home & Kitchen,8,551.69,20,3530.82,Cash,New York
5cd2ce5e-1bb0-4797-8d5c-b50cab8fd326,2024-03-17,2932,49,Female,Regular,T-shirt,Clothing,4,404.34,0,1617.36,Debit Card,Houston
9cea012b-cdcb-4134-a373-a731f542252a,2022-12-09,3610,35,Female,Regular,Self-Help,Books,5,495.15,0,2475.75,PayPal,Miami
c39d0b97-b44e-4cb4-9ae3-448fe90b7cec,2024-03-14,2782,23,Female,Silver,Fiction,Books,2,940.31,15,1598.53,Cash,Chicago
51600837-37b0-4fee-a2b3-088dfdb53ccb,2022-12-10,2461,36,Non-Binary,Gold,Lego Set,Toys,1,888.22,20,710.58,Cash,Los Angeles
c882b929-e9c2-4923-ad34-1ea16cdb3019,2025-02-20,4659,43,Female,Gold,Blender,Home & Kitchen,8,195.51,15,1329.47,Debit Card,Miami
73a87afb-c001-4d22-aa8f-d9370212e559,2023-06-22,4733,26,Non-Binary,Platinum,Laptop,Electronics,9,846.01,15,6471.98,Credit Card,Houston
60a1e685-ae10-438f-a4b0-1db89b8413da,2022-05-02,8805,67,Male,Platinum,Headphones,Electronics,7,581.27,15,3458.56,Cash,Miami
66fb6760-6bc3-4e3e-b4eb-b071bae551ad,2024-12-03,4166,22,Male,Platinum,Jacket,Clothing,10,68.05,0,680.5,Cash,New York
ab924c6a-7ad9-4202-8f74-66af4a2d9c9d,2023-01-24,8714,68,Male,Silver,Microwave,Home & Kitchen,10,514.79,10,4633.11,Cash,New York
d6362b44-0279-4a9e-98b5-e989c39d7098,2024-10-10,9715,38,Female,Regular,Headphones,Electronics,7,386.86,20,2166.42,Credit Card,Chicago
75ae165f-9b92-4213-be2f-48adc1971715,2023-01-21,6113,52,Female,Silver,Non-Fiction,Books,5,310.58,15,1319.96,Credit Card,Chicago
d488396f-38d0-4e9d-8594-9f10207fd06c,2023-05-16,4212,61,Female,Regular,Sneakers,Clothing,1,783.29,0,783.29,PayPal,Chicago
7ec5aa59-694b-4043-ba5f-78b0c3e7c139,2024-07-27,1431,25,Male,Gold,Science,Books,6,637.22,15,3249.82,Cash,Houston
e4d3005f-6510-4ef4-a4fb-6f491a4d013e,2022-11-05,5750,48,Female,Silver,Dumbbells,Sports,3,480.8,10,1298.16,Credit Card,Los Angeles
bc68fee3-5a0b-4026-b230-e937d678c432,2025-01-02,6315,50,Male,Platinum,Blender,Home & Kitchen,3,868.45,0,2605.35,Credit Card,Chicago
273711e2-2e8d-483b-9ea6-c0f1c206fac1,2023-09-16,7989,19,Female,Gold,Tennis Racket,Sports,9,6.25,10,50.62,Cash,New York
1950aedd-df6f-4ca7-849e-3401ee6bf45b,2024-05-01,2491,67,Non-Binary,Gold,Self-Help,Books,7,216.53,15,1288.35,Debit Card,Houston
59784b57-cdbd-4632-9918-7939074c2368,2023-07-21,7347,26,Female,Silver,Vacuum Cleaner,Home & Kitchen,10,231.57,0,2315.7,Credit Card,Miami
acdbee26-6706-4612-9e27-520e6760b33c,2023-09-06,2030,27,Male,Silver,Blender,Home & Kitchen,7,150.92,0,1056.44,Credit Card,Los Angeles
6e844ea2-0747-425e-ad1e-bc392a452162,2024-07-24,5620,53,Female,Gold,Remote Car,Toys,6,161.67,5,921.52,Cash,Chicago
5873983e-4dd3-49b2-8217-50ae915a9b9f,2023-04-23,9657,29,Male,Platinum,Self-Help,Books,8,59.93,20,383.55,PayPal,Miami
fe9fa621-ec62-4461-85be-fe223b3931b1,2022-05-04,5022,20,Female,Gold,Jeans,Clothing,3,45.48,15,115.97,PayPal,New York
926eaa58-91b3-4659-aedc-7a05a33cae54,2022-08-27,5335,75,Male,Platinum,Microwave,Home & Kitchen,10,887.63,10,7988.67,Debit Card,Miami
29a96643-76df-4962-bb16-ceb71140dc12,2024-08-16,9688,74,Female,Regular,Doll,Toys,1,717.65,15,610.0,Credit Card,Los Angeles
f9ec6430-6e20-4b30-97c8-5f03e33b0d8d,2023-07-02,6953,74,Male,Regular,Sneakers,Clothing,8,686.88,15,4670.78,Debit Card,Houston
a6940c4b-4400-489d-8cb3-9bc4218b9997,2022-09-03,6253,46,Male,Platinum,Dumbbells,Sports,1,28.25,20,22.6,Debit Card,Miami
c5303568-2f7e-41b1-86c7-2178bc607636,2024-04-03,1238,67,Male,Silver,Sneakers,Clothing,2,608.22,0,1216.44,Cash,Chicago
cd21176d-53e6-4120-a3f2-f2a7f5328d59,2023-01-08,5916,57,Male,Platinum,Jacket,Clothing,5,922.73,0,4613.65,Credit Card,Miami
8d264e66-275d-4f11-81b9-dccdb05ff32f,2022-12-12,9653,44,Male,Platinum,Non-Fiction,Books,2,585.36,20,936.58,PayPal,Miami
ea2dc587-6247-4a7c-a2b3-a9b87455d438,2024-04-05,6725,37,Non-Binary,Gold,Lego Set,Toys,3,761.23,15,1941.14,PayPal,New York
d80a0bd8-1026-4ee6-9b97-b81029f05ddd,2025-01-10,6974,24,Non-Binary,Regular,T-shirt,Clothing,5,701.22,15,2980.19,PayPal,Los Angeles
c69c01e1-299e-4687-8de1-627ca6312bb5,2022-07-02,6398,32,Non-Binary,Gold,Tennis Racket,Sports,4,755.52,5,2870.98,Debit Card,Chicago
7a064e14-13b2-40d5-a17b-b3461a04020c,2022-09-06,5312,23,Male,Gold,Coffee Maker,Home & Kitchen,9,839.95,5,7181.57,Credit Card,Houston
d802ca74-6092-4821-9db2-081d5470bf35,2023-11-12,7591,74,Female,Silver,Jacket,Clothing,2,125.42,15,213.21,Cash,New York
56b93d5a-ac3e-434b-a3f8-736d9f3df265,2025-02-21,8567,22,Male,Regular,Science,Books,7,135.19,0,946.33,PayPal,Los Angeles
2597c531-c3c6-4968-af6a-0f1715a3fecd,2024-04-24,1084,22,Female,Regular,Self-Help,Books,10,269.02,20,2152.16,Credit Card,New York
fd11929a-2c0d-4066-8006-b9f4f07d266a,2024-03-19,1163,75,Non-Binary,Gold,Football,Sports,6,664.79,10,3589.87,PayPal,New York
9d688417-d0b7-4252-9402-146e103c8270,2024-07-25,3531,53,Male,Silver,T-shirt,Clothing,9,296.96,10,2405.38,PayPal,Houston
3bd9fc5c-4b58-4150-9dc5-5a63e2584f74,2024-11-21,1034,18,Non-Binary,Silver,Blender,Home & Kitchen,8,152.85,15,1039.38,Cash,Chicago
aa066f3d-cd68-4324-9471-f58b91ee8dac,2024-09-12,7317,64,Non-Binary,Silver,Puzzle,Toys,7,489.24,15,2910.98,Debit Card,New York
8b02bc7b-4766-4117-92ca-9661206c7824,2023-12-06,8851,41,Male,Silver,Puzzle,Toys,1,709.92,0,709.92,Debit Card,Miami
606da00c-ba66-4f9f-85dc-be32afe6a0f8,2022-10-08,7578,52,Non-Binary,Platinum,Coffee Maker,Home & Kitchen,8,17.82,15,121.18,Credit Card,Los Angeles
aab58f51-1e6d-43f8-9c0c-e36f8d6b691c,2022-05-15,2188,20,Non-Binary,Platinum,Coffee Maker,Home & Kitchen,9,716.19,15,5478.85,Debit Card,Chicago
001bd8ad-668e-42bf-b7b7-d0c26eb33a0a,2023-10-27,6586,74,Male,Silver,Blender,Home & Kitchen,2,693.61,5,1317.86,Debit Card,Los Angeles
adf63719-268d-4a90-aa6b-a6d99f2e9990,2023-01-22,1880,33,Non-Binary,Silver,Football,Sports,7,338.75,5,2252.69,PayPal,Miami
6fc0245b-d020-439a-bdd2-90e46894e528,2023-08-16,9244,65,Non-Binary,Platinum,T-shirt,Clothing,7,230.59,15,1372.01,Cash,Miami
0879e35b-2226-4bf2-b72f-c9a71411ca35,2022-09-15,5280,28,Female,Platinum,Self-Help,Books,10,312.62,10,2813.58,Cash,Los Angeles
e525a491-819d-4ab8-bf74-ae2ba1889bbb,2024-12-30,7920,63,Male,Gold,Tennis Racket,Sports,2,401.9,15,683.23,Credit Card,Chicago
ed9b9f34-954c-4f42-b286-25998eeedd7d,2023-01-29,9960,33,Male,Gold,Smartphone,Electronics,9,80.95,15,619.27,PayPal,Chicago
dae73609-5af4-411c-b503-8ee98a6cec53,2023-01-08,9381,49,Female,Gold,Lego Set,Toys,9,847.16,5,7243.22,Cash,Houston
b3fd1ccf-7601-41ef-b31c-6f9b315ac94f,2022-11-18,2808,45,Non-Binary,Silver,Blender,Home & Kitchen,5,652.9,20,2611.6,Cash,Los Angeles
63e75e30-8cf0-4821-b454-dfa3d87261da,2024-02-23,4662,39,Male,Silver,Remote Car,Toys,4,668.75,10,2407.5,PayPal,Miami
b7395c9a-4a29-487c-9a27-29695004c68c,2022-10-27,6402,58,Male,Platinum,Lego Set,Toys,5,765.71,15,3254.27,Cash,Miami
8d15ce8e-e76a-41cc-985d-29f595ed4237,2022-10-30,3301,34,Male,Platinum,Yoga Mat,Sports,7,748.37,0,5238.59,Debit Card,Chicago
55e44f83-bac6-4e9b-a6cf-9246a1af35c2,2024-08-20,2483,57,Male,Regular,Yoga Mat,Sports,8,157.1,10,1131.12,Debit Card,Houston
9843107a-91a7-49ff-b45f-c18cd2e7c950,2024-04-17,1088,31,Male,Gold,Puzzle,Toys,4,530.1,5,2014.38,Cash,New York
f3369b12-8536-42d8-a403-b4a2d483e168,2023-10-02,3038,62,Non-Binary,Platinum,Doll,Toys,9,446.76,0,4020.84,Debit Card,Miami
9ecf1b99-96cd-4ca9-a4f2-71f750bf6269,2022-11-06,7234,68,Female,Gold,Microwave,Home & Kitchen,1,907.07,5,861.72,PayPal,Chicago
e88d38c3-b413-4d9e-8f57-fd395a6a374a,2023-06-08,3073,51,Non-Binary,Regular,Non-Fiction,Books,8,341.13,10,2456.14,Debit Card,Los Angeles
c7d5ec9e-6c8c-44f9-afc1-7661cbbf3039,2022-12-09,6085,52,Non-Binary,Gold,Self-Help,Books,1,705.95,0,705.95,PayPal,Miami
9f5dac34-73d1-47e5-9899-1c3cace4a7d3,2022-08-02,5751,57,Non-Binary,Gold,Coffee Maker,Home & Kitchen,6,622.51,5,3548.31,PayPal,Houston
460ad1b6-ed52-4d0f-bf9e-3827154f210d,2024-10-01,7447,56,Non-Binary,Platinum,Remote Car,Toys,10,670.63,5,6370.98,Cash,Miami
23c3bc1a-0993-4356-ae91-93ea54b73d4a,2025-02-22,4286,39,Non-Binary,Platinum,Remote Car,Toys,4,636.45,20,2036.64,Cash,Miami
b49733d2-e6ec-4b31-9e1e-0117b38e0563,2023-12-27,1356,56,Female,Gold,Science,Books,8,564.94,10,4067.57,Cash,Houston
59d176de-9934-4081-999a-36f8117df77e,2024-09-05,8229,18,Male,Gold,Remote Car,Toys,5,402.85,15,1712.11,Credit Card,Miami
c90c2e49-c7ae-4d65-8214-2040e56ef61c,2024-10-23,6072,65,Non-Binary,Silver,Non-Fiction,Books,1,572.33,5,543.71,Credit Card,Chicago
1a84bbe2-38a1-41b0-be0c-12c78b365b43,2022-10-28,1933,20,Female,Silver,Jacket,Clothing,9,422.86,0,3805.74,PayPal,Houston
1644f1a6-fc1a-4afa-81a5-7a71bc9fc557,2023-05-07,9170,29,Non-Binary,Regular,Science,Books,1,849.12,10,764.21,PayPal,Miami
dd81b4f9-2eef-40a9-ae88-a6b28dc81d51,2023-06-25,9874,25,Male,Regular,T-shirt,Clothing,5,803.08,20,3212.32,PayPal,Miami
247f15e4-677c-4d05-b3d8-632b8c448c4f,2024-11-16,8347,38,Male,Silver,T-shirt,Clothing,5,675.96,10,3041.82,Debit Card,Chicago
2a5d0d73-3ed6-4571-900c-69bebca19d36,2023-05-24,8695,24,Female,Gold,Yoga Mat,Sports,2,869.54,0,1739.08,Credit Card,Miami
4014e9fa-f517-45a1-a85c-9a5e69780db7,2023-05-03,1790,59,Non-Binary,Silver,Jeans,Clothing,10,577.31,0,5773.1,Credit Card,Houston
b51ff82e-0632-4e4d-a024-f16391eddf55,2022-11-14,9226,39,Non-Binary,Platinum,Headphones,Electronics,1,435.29,15,370.0,Debit Card,Los Angeles
95ee6b59-74db-46e5-bad4-8685a42a9f50,2022-06-22,6982,50,Male,Silver,Laptop,Electronics,10,495.81,10,4462.29,PayPal,Houston
e5bb5ad4-df22-4897-9220-d7f1220692ce,2022-04-08,6585,59,Female,Silver,Football,Sports,4,478.55,0,1914.2,Debit Card,Los Angeles
d52838d3-1194-441c-8b7a-3037158fc68f,2024-10-04,8685,59,Male,Silver,Football,Sports,8,20.19,0,161.52,Debit Card,Chicago
7eb71369-db1b-4a60-8c16-0811d56370c8,2024-02-21,2737,22,Non-Binary,Silver,Yoga Mat,Sports,9,326.39,5,2790.63,Credit Card,New York
fd3f64d9-aeb4-4598-8d57-37302dbf0c48,2023-09-18,1752,32,Male,Gold,Yoga Mat,Sports,8,828.24,15,5632.03,PayPal,Chicago
f6b131dc-8128-423b-8251-fc27f7fe1a53,2023-02-15,9213,68,Female,Gold,Laptop,Electronics,5,762.56,5,3622.16,Debit Card,Los Angeles
91991877-bae1-431f-a6cc-3ff58b7469e6,2023-10-20,8596,50,Female,Regular,Tennis Racket,Sports,5,79.4,5,377.15,Cash,Houston
042a4fcb-a0d7-4690-aad7-ea1e0efe1902,2022-05-26,5626,64,Male,Gold,Smartwatch,Electronics,3,177.12,0,531.36,Cash,Chicago
14e1233a-b2bb-4d92-91dc-ea234a52e739,2023-06-11,9066,44,Female,Silver,Remote Car,Toys,10,87.04,15,739.84,Cash,New York
86f73477-25d9-45a4-9f72-3b8e0a56df77,2025-01-29,4772,69,Male,Gold,Non-Fiction,Books,2,275.15,20,440.24,Cash,Los Angeles
f5556316-57e6-4a18-9331-1bd6820b01a8,2024-04-07,9585,29,Non-Binary,Silver,Smartphone,Electronics,5,517.04,0,2585.2,Debit Card,New York
03d61dad-6c27-4e6d-9725-4bae57cc8f15,2022-08-17,4711,73,Female,Silver,T-shirt,Clothing,6,207.85,10,1122.39,Debit Card,Houston
31ad9f81-9105-46e0-9ad9-fcf9db409a73,2022-10-24,5313,69,Non-Binary,Platinum,Smartphone,Electronics,4,949.09,5,3606.54,Cash,Houston
393f8d36-8f2c-4b38-a9e2-7de5d353da04,2023-04-02,4010,48,Non-Binary,Platinum,Jacket,Clothing,10,82.53,0,825.3,Debit Card,New York
4a1ae8df-583d-463d-95b6-fd1d5379711f,2023-12-04,2006,71,Female,Silver,Headphones,Electronics,9,48.82,15,373.47,Credit Card,Chicago
7e679dbd-8adf-45da-bb3c-6206525eddb5,2022-04-23,7490,25,Female,Gold,Yoga Mat,Sports,7,331.79,15,1974.15,PayPal,Los Angeles
84eb9764-4574-437d-b096-f74f440f73d4,2022-09-16,3450,28,Female,Gold,Non-Fiction,Books,10,398.31,15,3385.63,Credit Card,Chicago
90392a15-510e-4005-b626-8d47a149d297,2022-12-31,1831,55,Female,Silver,Lego Set,Toys,10,98.37,10,885.33,PayPal,Chicago
857ea784-785d-4749-8eb2-d48ff475dc9b,2023-09-20,1372,26,Male,Regular,Yoga Mat,Sports,2,134.96,20,215.94,PayPal,Los Angeles
4c9789f9-5ede-40b6-ab67-88a45f0d1c7b,2022-10-05,8689,55,Male,Regular,Self-Help,Books,4,619.25,0,2477.0,Cash,Houston
a5f3c6cd-5531-4b42-afac-b02903b197d9,2024-01-29,3578,43,Female,Silver,Non-Fiction,Books,2,878.76,5,1669.64,Credit Card,New York
e02ddad2-b513-4886-9b5b-2f9a8bbf1e6a,2022-06-10,7030,31,Non-Binary,Gold,Jacket,Clothing,6,748.55,0,4491.3,Debit Card,Los Angeles
99dc911c-d41b-49fe-a0d3-8522f642e56c,2024-09-04,5350,24,Non-Binary,Regular,Jeans,Clothing,7,391.27,20,2191.11,PayPal,Houston
acd933ea-9e99-45bd-9a6d-c12e0d09119a,2024-10-16,1328,55,Female,Gold,Lego Set,Toys,1,340.77,0,340.77,Credit Card,Houston
05dcea9f-75c5-4f6c-bc24-5cfbe3ed707f,2023-08-21,3907,53,Female,Gold,Smartwatch,Electronics,1,386.38,0,386.38,Cash,Miami
3abdb269-e075-4beb-8018-abfbc3a74e81,2022-07-27,2312,68,Male,Platinum,Doll,Toys,4,235.08,15,799.27,Cash,Los Angeles
1e61023c-89ce-4193-8b04-5344943d435e,2024-03-04,3404,31,Male,Gold,Smartphone,Electronics,3,335.88,15,856.49,Cash,Los Angeles
439394f3-9b8f-4f8d-93fe-f589ec9da44b,2023-02-07,4073,23,Male,Platinum,Football,Sports,8,416.24,20,2663.94,Cash,Los Angeles
83e7e228-ea90-4e0d-b658-d162365d84dd,2024-05-29,2156,68,Male,Platinum,Coffee Maker,Home & Kitchen,4,751.11,15,2553.77,Cash,New York
5c7c8b76-9e9a-4fc5-82c7-37738bf45837,2024-02-19,9826,35,Male,Regular,Non-Fiction,Books,5,901.76,5,4283.36,PayPal,New York
d2f55a39-66be-4ae5-a344-9603578fc6da,2024-06-16,2837,53,Male,Gold,Smartwatch,Electronics,2,191.83,5,364.48,Credit Card,New York
febe896e-b263-4049-8f52-1edf26ce7bfd,2025-03-05,1735,55,Female,Regular,Laptop,Electronics,1,196.37,15,166.91,Credit Card,Houston
5ed4e960-902f-433e-be17-36f875337717,2022-08-10,5012,48,Female,Platinum,Blender,Home & Kitchen,10,522.48,10,4702.32,Debit Card,Houston
4cba11e3-7b40-4da5-ab3c-f4d761bcbe4c,2024-12-05,6421,53,Female,Gold,Coffee Maker,Home & Kitchen,2,788.78,5,1498.68,Debit Card,Houston
00d165a1-cf32-4fbe-9721-320c61903b51,2024-08-16,5294,30,Male,Regular,Lego Set,Toys,1,371.9,20,297.52,Credit Card,Houston
e25154f4-de06-48b2-862e-cc36f8e3e25a,2023-09-07,4057,25,Male,Gold,Blender,Home & Kitchen,5,497.25,5,2361.94,Debit Card,Chicago
e294f72e-4dbd-4a50-a383-d7e1516527b5,2023-06-27,3173,50,Female,Silver,T-shirt,Clothing,7,878.73,0,6151.11,PayPal,Houston
a3b30048-9fdf-4d23-acc4-37111f0e4da8,2024-11-30,2307,65,Male,Silver,Smartwatch,Electronics,8,793.44,10,5712.77,Cash,Chicago
4bed4be6-3b4b-49b4-affd-7d264a965edd,2025-02-26,9758,46,Non-Binary,Silver,Smartwatch,Electronics,2,602.62,15,1024.45,Credit Card,Houston
7f69a6d9-ee77-45d8-8640-213859b4eb9e,2023-02-12,9252,21,Male,Platinum,Headphones,Electronics,7,805.1,15,4790.34,Debit Card,Chicago
bd723eca-7828-424c-93ce-d7807367a5f8,2024-07-10,2177,62,Male,Regular,Laptop,Electronics,7,602.9,20,3376.24,PayPal,Miami
265b445b-a9b6-4e2e-a220-535669ccb741,2024-08-07,2262,36,Female,Silver,Jeans,Clothing,5,160.14,10,720.63,Debit Card,Houston
1ca9040b-1001-4f3b-a415-62a21701c28e,2024-05-25,7995,23,Non-Binary,Platinum,Doll,Toys,2,928.09,0,1856.18,PayPal,Houston
b0739ac8-2707-48d6-9752-623447833071,2024-07-02,6303,53,Male,Platinum,T-shirt,Clothing,3,182.29,15,464.84,Cash,Los Angeles
51d510cb-27ba-4a74-a96d-3e3bbf601f8a,2024-02-23,6086,20,Male,Platinum,Vacuum Cleaner,Home & Kitchen,10,321.66,15,2734.11,Cash,Houston
b459416b-39de-442b-b622-95ef708c39ba,2022-04-05,9922,60,Non-Binary,Gold,Sneakers,Clothing,7,148.72,15,884.88,Debit Card,Los Angeles
6d2b128e-f63c-46da-8154-2a563f17bf5d,2024-05-08,7943,19,Male,Regular,Jeans,Clothing,3,578.07,10,1560.79,Cash,Chicago
ae9b70b0-8ce7-44a3-a114-83197d598bb6,2022-09-27,5320,30,Male,Regular,Science,Books,4,694.43,0,2777.72,PayPal,Miami
02279dc6-597f-4cca-9f6f-e89a6db669e9,2022-05-11,6750,30,Non-Binary,Gold,Laptop,Electronics,7,622.54,15,3704.11,Cash,Chicago
3fac027f-58cc-4c10-ae41-e32d16dbf345,2023-08-06,4569,24,Female,Silver,Headphones,Electronics,3,196.57,10,530.74,Credit Card,Houston
42d5b3c0-0c16-45f3-a590-d0a1c049ae83,2023-08-06,8416,62,Female,Silver,Puzzle,Toys,2,744.46,15,1265.58,Credit Card,Chicago
28319018-a456-41ff-867b-fad00b2179c8,2024-11-17,4690,55,Male,Regular,Smartphone,Electronics,10,94.74,0,947.4,PayPal,New York
b4921606-dfca-4518-acaa-12ee36e53e1a,2024-07-09,9582,42,Non-Binary,Silver,Yoga Mat,Sports,7,493.76,10,3110.69,PayPal,Chicago
e5c5a031-150e-4845-8ff5-c4d3f19d4079,2023-02-16,2010,22,Male,Gold,Sneakers,Clothing,1,958.97,10,863.07,Credit Card,Chicago
7f03e861-b834-4c00-ae0f-c8dedd9e05fc,2022-04-11,4623,40,Male,Regular,Science,Books,3,944.61,15,2408.76,Credit Card,New York
c2242282-cc35-4f10-8568-486fa09bb4bd,2022-11-01,6222,38,Female,Gold,Laptop,Electronics,8,671.49,15,4566.13,Cash,Chicago
c03c2566-7aa4-4272-b103-0d1bf4eeeb1f,2024-04-03,4513,66,Male,Platinum,Jacket,Clothing,10,710.02,15,6035.17,Cash,Miami
719b4b96-5b53-4efa-814c-87f2e9de0105,2024-05-20,7768,63,Non-Binary,Platinum,Jacket,Clothing,9,682.95,20,4917.24,Debit Card,Chicago
148e5f1d-17f2-444d-8a5d-326f90598147,2022-07-14,7598,33,Female,Platinum,Tennis Racket,Sports,2,98.03,5,186.26,PayPal,Los Angeles
46fed23b-f53d-4825-82ec-8526d86af70e,2024-10-20,9465,44,Male,Platinum,Headphones,Electronics,5,367.39,20,1469.56,PayPal,Miami
dd9969ed-621d-496b-9e5c-ad81d8b9f42e,2023-03-15,8398,60,Male,Silver,Doll,Toys,4,319.46,10,1150.06,PayPal,Houston
c6506dd1-7a68-442c-9c37-fa27a4b13b9c,2023-06-10,7243,62,Female,Platinum,Smartphone,Electronics,5,366.73,15,1558.6,Cash,Los Angeles
da9f496f-e209-4c29-8b6b-9ef5b637e6e2,2023-09-06,2859,19,Female,Gold,Non-Fiction,Books,7,734.07,5,4881.57,PayPal,Chicago
f3817b52-42e9-461c-a0aa-b8bfaa5611d3,2023-02-28,4241,18,Male,Gold,Football,Sports,2,880.39,10,1584.7,PayPal,New York
e930bed6-98e6-4a9a-9846-88e2133bf2da,2023-03-13,1952,64,Non-Binary,Silver,Science,Books,4,440.61,5,1674.32,Debit Card,Houston
641bec7d-3a9c-49b9-838d-ef12ae3dc44a,2024-07-23,2206,27,Female,Gold,Puzzle,Toys,7,447.75,20,2507.4,Credit Card,Los Angeles
0657063b-5971-46a5-8692-0558f331d9e3,2022-03-29,5995,67,Male,Gold,Non-Fiction,Books,10,24.83,15,211.05,Cash,New York
bac3a388-1675-42b6-b3f7-a9431ecf5cba,2023-10-23,4601,52,Non-Binary,Gold,Dumbbells,Sports,9,706.09,10,5719.33,Cash,Miami
2a279b92-6aa1-4848-a6d4-d1dae747580b,2023-08-06,1157,18,Female,Gold,Tennis Racket,Sports,4,987.88,5,3753.94,PayPal,Houston
903ce9de-b1ed-4558-a88e-bbbdc7d0bce3,2023-07-25,7590,62,Female,Platinum,Laptop,Electronics,2,729.34,10,1312.81,PayPal,Los Angeles
8ebf4de7-5b4d-4d2d-af62-3ad9b32eb019,2023-02-17,6690,69,Male,Regular,Coffee Maker,Home & Kitchen,7,816.03,20,4569.77,Debit Card,Chicago
c467285e-8edc-4bac-bc77-29391c26b1f0,2024-09-10,5171,32,Non-Binary,Gold,Headphones,Electronics,4,982.5,15,3340.5,Cash,Miami
59a98115-ff20-4f7b-a912-45fe54d1473d,2023-05-18,9095,54,Female,Regular,Laptop,Electronics,4,572.37,0,2289.48,Debit Card,New York
2a480d28-9080-4343-b4be-71ddb7f68c97,2022-11-05,4645,31,Male,Regular,Tennis Racket,Sports,6,294.58,10,1590.73,Credit Card,Miami
99fd70ad-cd20-4f8d-9d1d-1fcfb2e3affd,2023-02-14,5929,41,Non-Binary,Silver,Tennis Racket,Sports,1,516.1,15,438.69,PayPal,Miami
092329ba-6d5b-4a58-98fb-2d19a696f0ef,2022-12-06,5401,32,Male,Gold,Remote Car,Toys,1,621.45,5,590.38,Credit Card,New York
0d161abe-7149-4d0a-9480-a55275f1ebc3,2023-03-08,2938,48,Female,Gold,T-shirt,Clothing,5,518.46,10,2333.07,Credit Card,Houston
